Customer ID,Churn Category
8146-QQKZH,0
0188-GWFLE,0
8387-MOJJT,0
5493-SDRDQ,0
4751-ERMAN,1
5832-XKAES,0
1955-IBMMB,0
4342-HENTK,3
8963-MQVYN,0
9254-RBFON,0
5651-CPDND,0
2522-WLNSF,0
5846-ABOBJ,0
7554-AKDQF,0
3665-JATSN,0
7009-PCARS,0
0596-BQCEQ,1
0817-HSUSE,0
0459-SPZHJ,0
1394-SUIUH,0
9537-JALFH,0
7255-SSFBC,0
6518-KZXCB,0
0178-SZBHO,0
9773-PEQBZ,4
9746-YKGXB,5
9227-LUNBG,2
1640-PLFMP,0
6284-KMNUF,4
3200-MNQTF,3
2589-AYCRP,1
8457-XIGKN,4
0587-DMGBH,0
6994-ORCWG,0
8709-KRDVL,1
7706-DZNKK,0
2990-IAJSV,0
5214-NLTIT,1
2103-ZRXFN,0
7246-ZGQDF,3
3317-HRTNN,0
2249-YPRNG,0
7634-WSWDB,0
2982-VPSGI,0
7088-FBAWU,3
1623-NLDOT,0
6250-CGGUN,0
3301-LSLWQ,0
5879-HMFFH,0
1195-OIYEJ,0
4986-MXSFP,0
0812-WUPTB,0
4291-HPAXL,0
9396-ZSFLL,0
1971-DTCZB,1
3522-CDKHF,1
7909-FIOIY,4
6680-WKXRZ,0
2550-AEVRU,1
5144-TVGLP,0
4123-DVHPH,0
6827-IEAUQ,0
3196-NVXLZ,1
5146-CBVOE,0
8659-IOOPU,5
9919-KNPOO,3
6171-ZTVYB,0
6479-OAUSD,0
6837-BJYDQ,0
9114-VEPUF,0
9529-OFXHY,0
8397-MVTAZ,0
9462-MJUAW,0
8695-WDYEA,1
2073-QBVBI,0
3982-XWFZQ,0
8603-IJWDN,0
6351-SCJKT,0
9972-NKTFD,0
8914-RBTSB,0
1839-FBNFR,1
8181-YHCMF,0
5692-FPTAH,0
0743-HRVFF,3
3186-AJIEK,0
2930-UOTMB,0
8486-AYEQH,0
0229-LFJAF,0
7684-XSZIY,0
8715-KKTFG,0
8417-GSODA,5
1697-NVVGY,1
9504-YAZWB,0
1794-HBQTJ,0
7065-YUNRY,0
9063-ZGTUY,1
6765-MBQNU,0
5375-XLDOF,0
0218-QNVAS,0
2573-GYRUU,0
1834-WULEG,0
1304-BCCFO,0
1193-RTSLK,0
4632-PAOYU,0
7359-WWYJV,1
3316-UWXUY,0
6772-WFQRD,0
4373-MAVJG,0
5060-TQUQN,0
9386-LDCZR,0
0471-ARVMX,0
3774-VBNXY,0
9548-ZMVTX,0
5898-IGSLP,0
7136-IHZJA,0
9837-BMCLM,0
0112-QAWRZ,3
2688-BHGOG,0
2911-UREFD,5
8468-FZTOE,5
6727-IOTLZ,0
1853-ARAAQ,0
3956-MGXOG,0
3167-SNQPL,0
6625-IUTTT,0
4909-JOUPP,0
8690-ZVLCL,0
6015-VVHHE,0
1073-XXCZD,5
9443-JUBUO,0
8469-SNFFH,0
8775-LHDJH,0
0612-RTZZA,3
0822-QGCXA,0
1963-SVUCV,0
7278-CKDNC,1
4553-DVPZG,0
2775-SEFEE,1
5619-XZZKR,0
2486-WYVVE,0
8149-RSOUN,0
8992-VONJD,0
8165-ZJRNM,4
6961-VCPMC,0
4993-JCRGJ,5
3567-PQTSO,0
8008-OTEZX,1
2180-DXNEG,0
1078-TDCRN,0
1415-YFWLT,0
7241-AJHFS,3
6166-ILMNY,4
4256-ZWTZI,0
3208-YPIOE,4
7110-BDTWG,2
1816-FLZDK,0
4827-DPADN,0
4248-HCETZ,0
3963-RYFNS,1
3810-PJUHR,4
6976-BWGLQ,5
8318-LCNBW,0
0666-UXTJO,0
9411-TPQQV,5
5049-GLYVG,0
0214-JHPFW,4
4929-BSTRX,0
0277-BKSQP,0
6032-IGALN,0
7703-ZEKEF,0
7677-SJJJK,0
3569-VLDHH,0
1600-DILPE,0
0774-RMNUW,1
0463-WZZKO,0
2519-FAKOD,0
7483-IQWIB,4
4566-QVRRW,1
7190-XHTWJ,0
9174-FKWZE,0
9693-XMUOB,1
0968-GSIKN,0
3205-MXZRA,0
1641-BYBTK,3
5647-FXOTP,3
3594-KADLU,0
8450-JOVAH,2
1891-QRQSA,3
1498-NHTLT,0
2696-RZVZW,0
9572-MTILT,0
8818-DOPVL,0
2978-XXSOG,0
1642-HMARX,1
5419-JPRRN,0
3506-LCJDC,0
3884-HCSWG,0
5149-QYTTU,0
9251-WNSOD,0
2676-ISHSF,1
4468-YDOVK,2
0742-LAFQK,0
0234-TEVTT,0
0506-LVNGN,3
3090-QFUVD,0
1599-EAHXY,1
9135-HSWOC,0
1262-OPMFY,0
3635-JBPSG,0
4671-VJLCL,2
2853-CWQFQ,0
0420-BWTPW,0
4080-IIARD,0
7140-ADSMJ,0
2012-NWRPA,1
7402-PWYJJ,0
2108-XWMPY,2
2777-PHDEI,4
9967-ATRFS,0
2003-CKLOR,0
7801-CEDNV,1
4811-JBUVU,0
1696-HXOWK,0
7742-MYPGI,0
0023-XUOPT,0
8735-IJJEG,0
4550-VBOFE,0
8015-IHCGW,2
2100-BDNSN,0
9564-KCLHR,0
3736-BLEPA,3
3580-HYCSP,0
1625-JAIIY,2
5119-NZPTV,0
9239-ZBZZV,0
7954-MLBUN,0
0524-IAVZO,0
2380-DAMQP,0
3724-UCSHY,0
5966-EMAZU,1
5955-EPOAZ,0
2408-WITXK,4
6394-HHHZM,0
7977-HXJKU,0
6543-JXSOO,0
7143-BQIBA,0
1098-KFQEC,0
5133-POWUA,5
1265-BCFEO,0
1564-NTYXF,0
5129-JLPIS,0
7883-ROJOC,1
0958-YHXGP,2
3530-VWVGU,1
2856-NNASM,0
0661-KQHNK,0
9489-JMTTN,2
0577-WHMEV,0
4385-ZKVNW,0
0380-ZCSBI,3
1000-AJSLD,0
3148-AOIQT,0
4430-YHXGG,5
0325-XBFAC,0
9907-SWKKF,2
8550-XSXUQ,0
6778-YSNIH,0
1628-BIZYP,2
1282-IHQAC,5
0019-GFNTW,2
3812-LRZIR,0
0265-EDXBD,0
4692-NNQRU,1
9470-RTWDV,0
8499-BRXTD,1
3373-DIUUN,0
6103-BOCOU,0
3859-CVCET,0
4710-FDUIZ,0
4546-FOKWR,0
5442-PPTJY,3
6937-GCDGQ,3
9728-FTTVZ,0
5062-CJJKH,2
8802-UNOJF,0
6029-WTIPC,0
0114-PEGZZ,0
4786-UKSNZ,1
9948-YPTDG,1
9824-BEMCV,0
3896-ZVNET,0
0626-QXNGV,0
9725-SCPZG,2
6609-MXJHJ,1
0274-JKUJR,0
6288-CHQJB,0
1963-VAUKV,0
5539-HIVAK,4
8133-ANHHJ,0
5054-IEXZT,0
5899-MQZZL,0
9620-ENEJV,0
6425-JWTDV,0
5172-MIGPM,4
4361-JEIVL,1
3050-GBUSH,0
4730-AWNAU,0
5198-EFNBM,1
4115-BNPJY,0
2632-UCGVD,0
6435-SRWBJ,0
6304-IJFSQ,0
1732-VHUBQ,0
6629-LADHQ,0
5906-DVAPM,0
5777-ZPQNC,0
0898-XCGTF,0
7636-OWBPG,0
3754-DXMRT,0
9906-NHHVC,0
1557-EMYVT,0
0278-YXOOG,2
9995-HOTOH,0
4803-AXVYP,0
0531-ZZJWQ,2
5240-CAOYT,2
6047-YHPVI,0
3007-FDPEA,0
0206-OYVOC,0
8042-RNLKO,0
7820-ZYGNY,0
6734-GMPVK,0
1552-CZCLL,0
4720-VSTSI,0
7274-CGTOD,0
1247-QBVSH,0
9129-UXERG,0
4257-GAESD,0
5236-XMZJY,0
0906-QVPMS,0
7277-OZCGZ,0
2839-RFSQE,0
1456-TWCGB,0
5028-HTLJB,0
6702-OHFWR,0
1268-ASBGA,0
7872-BAAZR,0
9780-FKVVF,3
1840-BIUOG,0
2001-MCUUW,0
9609-BENEA,2
2187-LZGPL,0
0816-TSPHQ,3
1324-NLTJE,0
9391-TTOYH,0
6892-BOGQE,0
8016-ZMGMO,1
1307-ATKGB,0
9031-ZVQPT,0
9278-VZKCD,2
9351-LZYGF,1
7396-VJUZB,0
0058-EVZWM,0
9364-YKUVW,0
6921-OZMFH,0
3926-YZVVX,0
2830-LEWOA,3
2786-GCDPI,0
7359-PTSXY,0
5312-TSZVC,1
0516-VRYBW,5
2959-EEXWB,1
8727-JQFHV,0
7365-BVCJH,0
6996-KNSML,2
4640-UHDOS,0
5732-IKGQH,0
6108-OQZDQ,3
2384-OVPSA,0
3627-FHKBK,0
4670-TABXH,0
6502-KUGLL,2
9079-YEXQJ,0
2418-TPEUN,5
6986-IXNDM,2
8865-TNMNX,1
0820-FNRNX,1
7881-INRLC,2
8097-OMULG,0
4633-MKHYU,0
5271-DBYSJ,1
5626-MGTUK,0
3392-EHMNK,0
6075-SLNIL,0
5485-WUYWF,0
1568-BEKZM,0
1833-VGRUM,0
6877-TJMBR,0
8490-BXHEO,0
4872-JCVCA,0
8752-GHJFU,0
6128-CZOMY,0
8313-AFGBW,3
4718-DHSMV,0
7928-VJYAB,1
0635-WKOLD,2
6518-PPLMZ,0
4282-ACRXS,0
7108-DGVUU,0
6386-SZZKH,0
3689-MOZGR,3
6689-TCZHQ,0
1094-BKOSX,1
5693-PIPCS,1
0936-NQLJU,0
3900-AQPHZ,0
2229-DPMBI,0
4137-BTIKL,0
7607-QKKTJ,0
5712-AHQNN,0
2664-XJZNO,0
5847-MXBEO,0
9661-ACXBS,5
0707-HOVVN,0
7929-DMBCV,1
8605-ITULD,0
8498-XXGWA,0
2237-ZFSMY,0
5727-MYATE,0
2061-VVFST,0
8337-UPOAQ,1
5356-KZCKT,2
1025-FALIX,0
5153-LXKDT,0
8076-FEZKJ,1
5917-HBSDW,0
3253-HKOKL,0
2272-UOINI,0
5318-YKDPV,3
3372-KWFBM,3
0674-DGMAQ,0
8559-WNQZS,1
7789-CRUVC,0
4634-JLRJT,0
4592-IWTJI,4
3295-YVUSR,0
5627-TVBPP,0
5709-LVOEQ,0
2041-JIJCI,1
0970-QXPXW,0
0810-BDHAW,0
3920-HIHMQ,3
6598-RFFVI,1
7389-KBFIT,0
4583-PARNH,0
3583-KRKMD,0
9115-YQHGA,1
1734-ZMNTZ,2
5652-MSDEY,0
1395-WSWXR,0
5529-GIBVH,0
0076-LVEPS,0
0221-NAUXK,0
4686-UXDML,0
4092-OFQZS,0
6439-LAJXL,0
2279-AXJJK,0
6158-HDPXZ,0
0426-TIRNE,1
3780-DDGSE,0
6648-INWPS,2
1084-MNSMJ,0
1731-TVIUK,0
0356-OBMAC,0
1299-AURJA,0
5993-JSUWV,0
5202-IVJNU,2
8433-WPJTV,0
3779-OSWCF,4
5804-JMYIO,0
0098-BOWSO,0
9851-KIELU,0
6475-VHUIZ,1
6599-SFQVE,1
9732-OUYRN,2
2828-SLQPF,0
1053-MXTTK,2
0928-JMXNP,1
5293-WXJAK,0
4723-BEGSG,0
3882-IYOIJ,0
7901-IIDQV,0
0082-OQIQY,0
5248-YGIJN,1
8857-CUPFQ,0
9405-GPBBG,0
0887-HJGAR,0
8711-LOBKY,0
5136-KCKGI,2
1241-FPMOF,0
4913-EHYUI,0
9531-NSBMR,0
1492-KGETH,0
5245-VDBUR,0
2501-XWWTZ,3
6048-NJXHX,0
5649-VUKMC,1
9548-LIGTA,0
5389-FFVKB,0
1763-KUAAW,2
0220-EBGCE,0
9339-FIIJL,0
1121-QSIVB,0
4597-NUCQV,0
1389-CXMLU,0
9921-ZVRHG,0
8152-UOBNY,0
6849-WLEYG,0
0471-LVHGK,0
9093-FPDLG,0
0357-NVCRI,0
3724-BSCVH,0
4482-FTFFX,0
2608-BHKFN,0
4785-FCIFB,5
2581-VKIRT,0
6509-TSGWN,0
1810-BOHSY,0
4878-BUNFV,0
3082-YVEKW,0
3948-XHGNA,0
7054-LGEQW,0
5778-BVOFB,3
0840-DFEZH,0
5383-MMTWC,0
7410-KTVFV,0
8450-LUGUK,0
8660-BUETV,3
7340-KEFQE,0
7107-UBYKY,0
3898-BSJYF,0
2640-PMGFL,5
9470-YFUYI,0
5186-EJEGL,0
2424-WVHPL,1
7253-UVNDW,0
7576-JMYWV,0
7594-RQHXR,0
0824-VWDPO,0
9027-TMATR,0
2245-ADZFJ,0
0623-IIHUG,0
6603-YRDCJ,1
3190-ITQXP,5
3428-XZMAZ,0
3349-ANQNH,0
8915-NNTRC,1
4702-HDRKD,4
0134-XWXCE,0
4726-DLWQN,0
1622-HSHSF,0
3446-QDSZF,0
6695-AMZUF,0
3758-CKOQL,0
6377-WHAOX,0
7576-ASEJU,1
8851-RAGOV,0
9300-RENDD,0
3714-JTVOV,5
7852-LECYP,1
6110-OHIHY,0
0991-BRRFB,0
3721-WKIIL,0
3166-PNEOF,0
1452-KIOVK,0
4132-KALRO,0
7596-IIWYC,1
9661-MHUMO,5
8109-YUOHE,0
4425-OWHWB,0
2996-XAUVF,0
2587-EKXTS,0
8747-UDCOI,0
5928-QLDHB,0
5160-UXJED,3
1432-FPAXX,0
8624-GIOUT,0
3638-VBZTA,0
9537-VHDTA,0
7994-UYIVZ,1
3329-WDIOK,0
6906-MPARY,0
6741-QRLUP,2
1502-XFCVR,0
5117-IFGPS,1
0947-MUGVO,0
0562-KBDVM,0
7029-RPUAV,0
9985-MWVIX,0
1867-BDVFH,0
8348-JLBUG,5
3902-MIVLE,0
2615-YVMYX,0
6131-FOYAS,0
6614-YOLAC,0
7206-GZCDC,0
9388-ZEYVT,0
6635-MYYYZ,0
7901-HXJVA,0
3023-GFLBR,1
7963-SHNDT,0
3967-KXAPS,0
7426-RHZGU,0
7521-AFHAB,5
6719-OXYBR,0
6527-PZFPV,0
3891-PUQOD,1
8922-NPKBJ,0
5003-OKNNK,0
4277-UDIEF,0
1845-CSBRZ,3
7776-QGYJC,0
1898-JSNDC,2
8044-BGWPI,1
6674-KVJHG,1
6467-CHFZW,0
0305-SQECB,0
6994-FGRHH,0
6778-JFCMK,0
2077-DDHJK,1
5468-BPMMO,1
3604-WLABM,0
7743-EXURX,5
6402-EJMWF,0
7217-JYHOQ,1
2750-BJLSB,0
5868-CZJDR,0
2378-VTKDH,0
2995-UPRYS,0
5564-NEMQO,0
0336-PIKEI,0
2023-VQFDL,1
2984-AFWNC,0
9442-JTWDL,0
3948-FVVRP,0
9097-ZUBYC,0
1545-ACTAS,0
2451-YMUXS,0
7812-FZHPE,0
5915-ANOEI,1
6968-GMKPR,0
0247-SLUJI,0
8595-SIZNC,4
3045-XETSH,0
6094-ZIVKX,0
9640-ZSLDC,0
0536-BGFMZ,0
7641-TQFHN,0
0327-WFZSY,1
2252-JHJGE,0
5003-XZWWO,0
5208-HFSBT,0
7519-JTWQH,0
7762-ONLJY,0
1091-SOZGA,0
8782-LKFPK,1
8048-DSDFQ,0
2373-NTKOD,0
5447-WZAFP,0
5567-WSELE,0
0576-WNXXC,0
4083-EUGRJ,0
0774-IFUVM,1
5628-RKIFK,0
1682-VCOIO,0
7537-RBWEA,0
2277-VWCNI,0
2037-SGXHH,1
2266-SJNAT,0
7570-WELNY,0
9489-UTFKA,0
6100-QQHEB,0
9896-UYMIE,0
2251-PYLPB,0
5647-URDKA,1
4304-XUMGI,1
0529-ONKER,0
2514-GINMM,0
3005-TYFRD,0
5568-DMXZS,0
5792-JALQC,4
6538-POCHL,0
9986-BONCE,0
3043-TYBNO,1
0136-IFMYD,3
2195-VVRJF,0
1585-MQSSU,0
8840-DQLGN,0
5887-IKKYO,4
0877-SDMBN,0
0848-SOMKO,0
3315-IKYZQ,0
7675-OZCZG,0
3644-QXEHN,0
1708-PBBOA,0
2869-ADAWR,1
4525-VZCZG,0
0836-SEYLU,0
2946-KIQSP,2
3452-SRFEG,1
8413-YNHNV,0
7693-LCKZL,0
3669-LVWZB,0
0654-PQKDW,0
5095-ETBRJ,0
6362-QHAFM,0
7785-RDVIG,0
7579-OOPEC,5
9250-WYPLL,0
8620-RJPZN,0
8606-OEGQZ,0
4389-UEFCZ,0
2230-XTUWL,0
0032-PGELS,0
8485-GJCDN,0
3282-ZISZV,0
1455-HFBXA,1
5013-SBUIH,0
6024-RUGGH,0
4381-MHQDC,0
9498-FIMXL,0
3393-FMZPV,0
1269-FOYWN,5
2322-VCZHZ,0
7647-GYYKX,0
8815-LMFLX,0
3908-MKIMJ,0
0516-OOHAR,0
7639-OPLNG,0
8873-GLDMH,0
4465-VDKIQ,0
1686-STUHN,0
3164-YAXFY,3
9342-VNIMQ,0
4390-KYULV,0
6671-NGWON,0
0269-XFESX,0
3807-XHCJH,0
9101-BWFSS,4
9430-FRQOC,1
4510-PYUSH,0
7926-IJOOU,0
7055-VKGDA,0
0383-CLDDA,0
4822-LPTYJ,4
9137-NOQKA,0
7272-QDCKA,1
6437-UDQJM,2
8111-RKSPX,0
8580-AECUZ,0
6339-RZCBJ,0
5376-DEQCP,0
8910-LEDAG,3
4201-JMNGR,0
2176-LVPNX,0
0112-QWPNC,0
6574-MCOEH,0
3086-RUCRN,0
6586-PSJOX,0
3317-VLGQT,0
2294-SALNE,0
6754-WKSHP,1
8212-CRQXP,0
4501-UYKBC,0
3372-CDXFJ,0
3787-TRIAL,0
1699-UOTXU,0
8996-ZROXE,2
0909-SDHNU,0
5827-MWCZK,0
4526-EXKKN,0
2957-JIRMN,3
0947-IDHRQ,1
1814-WFGVS,2
2361-FJWNO,0
2669-OIDSD,0
2586-CWXVV,0
5795-BKOYE,0
3312-UUMZW,0
1310-QRITU,1
5583-EJXRD,4
8225-BTJAU,0
9474-PHLYD,0
2907-ILJBN,0
2868-SNELZ,3
5226-NOZFC,0
4884-LEVMQ,0
2005-DWQZJ,0
3125-RAHBV,5
0969-RGKCU,0
6408-OTUBZ,0
1352-VHKAJ,0
2160-GPFXD,0
1621-YNCJH,0
8824-RWFXJ,0
2683-JXWQQ,0
0871-OPBXW,1
3540-RZJYU,0
2316-ESMLS,0
5701-ZIKJE,3
2826-DXLQO,0
1036-GUDCL,2
1784-BXEFA,0
2277-DJJDL,1
0971-QIFJK,0
6506-EYCNH,0
6418-PIQSP,0
9102-IAYHT,1
8417-FMLZI,0
1024-GUALD,0
2235-DWLJU,1
9975-SKRNR,0
2867-UIMSS,0
7521-YXVZY,0
2985-JUUBZ,0
2144-BFDSO,1
8879-ZKJOF,0
4629-NRXKX,1
8845-LWKGE,0
3473-XIIIT,0
7479-NITWS,0
1658-TJVOA,1
5153-RTHKF,0
4851-BQDNX,0
7787-BNTZM,1
0533-UCAAU,0
9975-GPKZU,0
3165-HDOEW,0
1803-BGNBD,0
8039-ACLPL,4
8212-DJRCH,1
1208-NBVFH,5
2519-TWKFS,0
1769-GRUIK,0
2887-JPYLU,0
0315-LVCRK,0
3873-NFTGI,0
3090-LETTY,0
0013-EXCHZ,0
6581-NQCBA,0
1576-PFZIW,0
1573-LGXBA,0
5320-BRKGK,0
2446-ZKVAF,0
0899-WZRSD,0
3737-XBQDD,0
5624-RYAMH,0
3468-DRVQJ,0
7470-DYNOE,3
8963-JLGJT,3
2176-OSJUV,0
5405-ZMYXQ,0
4081-DYXAV,0
6103-LIANB,0
1047-RNXZV,3
4111-BNXIF,0
8226-BXGES,0
2096-XOTMO,5
8931-GJJIQ,0
8929-KSWIH,0
7797-EJMDP,1
8696-JKZNU,0
2868-MZAGQ,5
7966-YOTQW,1
7359-SSBJK,1
9174-IHETN,0
0201-OAMXR,1
1112-CUNAO,2
2607-DHDAK,3
8650-RHRKE,0
8514-VZHEB,1
1215-FIGMP,0
7398-HPYZQ,0
2146-EGVDT,0
4742-DRORA,1
6248-TKCQV,1
3001-CBHLQ,3
8903-XEBGX,0
2668-TZSPS,0
7964-VEXDG,0
0410-IPFTY,0
4625-LAMOB,0
6584-VQMYT,2
7638-QVMVY,0
4523-WXCEF,0
1796-JANOW,0
7696-AMHOD,0
2192-CKRLV,0
3640-PHQXK,0
0757-WCUUZ,0
2097-YVPKN,0
0365-GXEZS,0
8111-BKVDS,0
6598-KELSS,0
0432-CAJZV,0
0661-KBKPA,3
2296-DKZFP,0
5832-EXGTT,2
0320-DWVTU,0
3489-HHPFY,0
0347-UBKUZ,1
7284-BUYEC,1
0356-ERHVT,0
7306-YDSOI,0
4182-BGSIQ,1
4881-GQJTW,0
0637-KVDLV,3
4871-JTKJF,0
0002-ORFBO,1
5759-RCVCB,0
5336-UFNZP,0
9828-QHFBK,0
0756-MPZRL,0
2433-KMEAS,1
3520-FJGCV,0
6897-UUBNU,1
8835-VSDSE,0
3948-KXDUF,0
3647-GMGDH,0
5124-EOGYE,2
1360-XFJMR,1
6496-SLWHQ,0
9167-APMXZ,1
5940-NFXKV,0
8058-DMYRU,0
3838-OZURD,0
1354-YZFNB,3
7279-BUYWN,5
5935-FCCNB,5
6733-LRIZX,0
6952-OMNWB,1
4355-CVPVS,3
0422-UXFAP,3
1205-WNWPJ,0
9334-GWGOW,0
8241-JUIQO,1
1666-JZPZT,0
0975-VOOVL,3
5590-ZSKRV,4
1077-HUUJM,0
7665-TOALD,1
6651-RLGGM,0
9289-LBQVU,0
5193-QLVZB,0
3249-VHRIP,0
0404-AHASP,0
7446-SFAOA,0
6851-WEFYX,2
2207-RYYRL,0
2223-GDSHL,0
8466-PZBLH,0
5018-HEKFO,1
0378-TOVMS,1
3021-VLNRJ,0
8544-JNBOX,0
9741-YLNTD,0
4378-BZYFP,4
0843-WTBXE,0
7729-JTEEC,0
4554-YGZIH,1
8413-VONUO,0
8612-GXIDD,2
8541-QVFKM,0
1257-SXUXQ,0
1261-FWTTE,0
0397-ZXWQF,0
4700-UBQMV,0
4988-IQIGL,0
2863-IMQDR,0
3842-IYKUE,3
7139-JZFVG,0
6353-BRMMA,5
7998-ZLXWN,0
7101-HRBLJ,4
4526-RMTLL,0
4378-MYPGO,1
6692-YQHXC,0
5256-SKJGO,4
6982-SSHFK,0
5875-YPQFJ,0
8707-HOEDG,0
3723-BFBGR,0
8749-JMNKX,0
3733-UOCWF,0
5820-PTRYM,0
5566-SOEZD,0
4537-DKTAL,1
8265-HKSOW,0
6556-DBKZF,0
8148-WOCMK,0
5345-BMKWB,0
3422-WJOYD,1
2696-NARTR,3
3933-DQPWX,4
3219-JQRSL,0
6478-HRRCZ,0
0709-TVGUR,0
2111-DWYHN,0
8699-ASUFO,0
3186-BAXNB,0
4012-ZTHBR,3
6933-FHBZC,0
6416-TVAIH,0
1976-AZZPJ,0
1291-CUOCY,0
0266-GMEAO,0
1173-NOEYG,0
9504-DSHWM,0
2924-KHUVI,0
2357-COQEK,0
8329-GWVPJ,0
4821-WQOYN,3
0617-FHSGK,1
6997-UVGOX,1
9061-TIHDA,0
0064-YIJGF,0
3258-SANFR,0
6283-GITPX,0
9572-WUKSB,0
9065-ZCPQX,0
9170-GYZJC,3
0771-WLCLA,1
2920-RNCEZ,1
2720-WGKHP,0
1335-NTIUC,1
7219-TLZHO,1
5539-TMZLF,0
7073-QETQY,0
8098-LLAZX,1
9445-ZUEQE,0
3904-UKFRE,0
1626-ERCMM,0
9357-UJRUN,3
6196-HBOBZ,0
6549-BTYPG,2
0222-CNVPT,0
2480-SQIOB,0
0257-KXZGU,0
7668-XCFYV,1
0280-XJGEX,0
7439-DKZTW,3
5154-VEKBL,3
0719-SYFRB,0
2806-MLNTI,1
4146-SVFUD,3
5680-LQOGP,0
3308-JSGML,0
5922-ABDVO,0
3488-PGMQJ,1
8022-BECSI,0
5298-GSTLM,0
4804-NCPET,0
9944-HKVVB,0
6481-ESCNL,1
8292-ITGYJ,0
8357-EQXFO,1
4933-IKULF,0
9076-AXYIK,1
8515-OCTJS,0
9820-RMCQV,1
4566-GOLUK,1
6615-NGGZJ,0
0125-LZQXK,0
5762-TJXGK,0
8080-POTJR,0
9269-CQOOL,0
5949-EBSQK,0
6326-MTTXK,0
8200-KLNYW,4
3190-XFANI,0
3334-CTHOL,5
1757-TCATG,0
9560-ARGQJ,0
7225-CBZPL,0
3006-XIMLN,4
7660-HDPJV,1
7733-UDMTP,0
3976-NLDEZ,4
3223-WZWJM,0
4627-MIHJH,0
6284-AHOOQ,0
7802-EFKNY,3
3620-MWJNE,0
4315-MURBD,0
8950-MTZNV,0
8380-MQINP,5
7661-CPURM,0
1925-TIBLE,0
5219-YIPTK,0
8065-YKXKD,0
7599-FKVXZ,0
2292-XQWSV,0
2947-DOMLJ,0
9681-OXGVC,0
1964-SVLEA,0
8685-WHQPW,0
5131-PONJI,0
6008-NAIXK,0
9092-GDZKO,5
8348-HFYIV,0
1833-TCXKK,0
7184-LRUUR,1
5924-IFQTT,0
2371-JQHZZ,0
4332-MUOEZ,1
8325-QRPZR,0
9207-ZPANB,0
2959-FENLU,2
0769-MURVM,0
8474-UMLNT,0
4452-QIIEB,0
9507-EXLTT,0
3701-SFMUH,0
9547-ITEFG,0
2829-HYVZP,0
2568-BRGYX,0
8263-QMNTJ,1
8430-TWCBX,0
2770-NSVDG,0
5294-CDGWY,0
1895-QTKDO,0
7996-MHXLW,0
8975-SKGRX,0
9139-TWBAS,0
7208-PSIHR,0
2075-PUEPR,3
4373-VVHQL,0
8722-PRFDV,0
4307-KWMXE,0
6067-NGCEU,0
6543-XRMYR,0
8821-KVZKQ,5
4098-NAUKP,1
6656-JWRQX,0
4631-OACRM,0
7196-LIWRH,1
4360-PNRQB,0
8402-OOOHJ,4
6240-EURKS,5
4560-WQAQW,0
8777-PVYGU,0
6286-ZHAOK,4
2724-FJDYW,0
7683-CBDKJ,0
6917-YACBP,0
4626-GYCZP,0
7968-QUXNS,0
6036-TTFYU,0
3066-RRJIO,0
9750-BOOHV,0
5546-QUERU,0
3315-TOTBP,0
0373-AIVNJ,0
2049-BAFNW,0
5644-PDMZC,3
0661-WCQNQ,0
6651-AZVTJ,0
5384-ZTTWP,2
7941-RCJOW,5
8124-NZVGJ,0
1821-BUCWY,0
8980-WQFWL,5
9026-LHEVG,0
2013-SGDXK,0
1790-NESIO,5
7613-LLQFO,0
2495-TTHBQ,3
1891-FZYSA,0
4572-DVCGN,0
6285-FTQBF,0
6734-CKRSM,1
3445-HXXGF,0
8819-ZBYNA,0
6726-NNFWD,0
0228-MAUWC,4
5536-SLHPM,0
4547-LYTDD,0
9359-UGBTK,0
3161-GETRM,0
7239-HZZCX,0
6244-BESBM,0
3085-QUOZK,0
8769-KKTPH,1
5366-IJEQJ,0
8621-MNIHH,0
8107-RZLNV,0
2338-BQEZT,1
3621-CEOVK,0
5973-EJGDP,2
3050-RLLXC,0
1767-CJKBA,0
9763-GRSKD,0
7029-IJEJK,0
0748-RDGGM,0
0187-WZNAB,0
1478-VPOAD,1
9142-XMYJH,0
4883-KCPZJ,0
8714-EUHJO,0
9891-NQDBD,0
3865-QBWSJ,4
1042-HFUCW,3
8041-TMEID,0
6437-UKHMV,0
0853-TWRVK,2
9588-YRFHY,0
3797-FKOGQ,0
4847-TAJYI,0
4922-CVPDX,1
1925-GMVBW,0
8868-GAGIO,0
1580-BMCMR,0
0725-CXOTM,0
9763-PDTKK,0
0602-DDUML,0
7181-OQCUT,1
1839-UMACK,0
4462-CYWMH,0
5161-XEUVX,0
2393-DIVAI,0
7515-LODFU,0
0506-YLVKJ,0
1170-SASML,0
9803-FTJCG,3
3259-KNMRR,0
6848-HJTXY,0
4719-UMSIY,0
1699-TLDLZ,3
5148-HKFIR,0
7841-TZDMQ,0
4832-VRBMR,1
5828-DWPIL,0
7398-SKNQZ,3
2178-PMGCJ,0
4568-TTZRT,0
3511-BFTJW,0
6513-EECDB,0
5494-WOZRZ,0
9122-UMROB,3
8739-QOTTN,3
3082-VQXNH,0
5678-VFNEQ,0
1162-ECVII,0
2931-FSOHN,0
1241-EZFMJ,1
1089-HDMKP,0
1298-PHBTI,0
8750-QWZAJ,0
6199-IPCAO,0
2252-ISRNH,0
6184-DYUOB,0
8513-OLYGY,5
2789-CZANW,0
6419-ZTTLE,0
8190-ZTQFB,0
